org_code,period,org_name,financial_year,fy_quarter,kh03_avail_all_avg_beds,kh03_occ_all_avg_beds,kh03_occ_all_rate,kh03_avail_ga_avg_beds,kh03_occ_ga_avg_beds,kh03_occ_ga_rate,kh03_avail_mat_avg_beds,kh03_occ_mat_avg_beds,kh03_avail_acute_avg_beds,kh03_occ_acute_avg_beds,kh03_occ_acute_rate,kh03_occ_adult_ga_rate,ae_type1_attendances,ae_waits_12hr_decision_to_admit,ae_type1_pct_4hr,canc_cancelled_ops,canc_breaches_28d,canc_pct_not_treated_28_days,uec_financial_year,uec_fy_quarter,uec_uec_nctr_mean,uec_uec_nctr_max,uec_uec_days
RP6,2024-25 Q2,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,2024-25,Q2,0.1,0.0,0.0,9.673913043478262,3.869565217391304,0.39999999999999997,0.0,0.0,9.673913043478262,3.869565217391304,0.39999999999999997,0.39999999999999997,0.0,0.0,,150.0,6.0,0.08,,,,,
RPG,2024-25 Q2,OXLEAS NHS FOUNDATION TRUST,2024-25,Q2,4.0,3.5,0.875,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
RPY,2024-25 Q2,THE ROYAL MARSDEN NHS FOUNDATION TRUST,2024-25,Q2,2.2,1.9,0.8636363636363635,203.2608695652174,174.0,0.856042780748663,0.0,0.0,203.2608695652174,174.0,0.856042780748663,0.856042780748663,,,,12.0,2.0,0.3333333333333332,,,,,
RQM,2024-25 Q2,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2024-25,Q2,9.0,8.6,0.9555555555555555,723.5978260869565,708.5978260869565,0.9792702528127863,91.0,78.42391304347827,814.5978260869565,787.0217391304348,0.9661476055135236,0.9792702528127863,58075.0,148.0,0.7387860525182953,162.0,34.0,0.419753086419753,2024-25,Q2,178.74193548387098,223.0,31.0
RQX,2024-25 Q2,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2024-25,Q2,3.5,3.0,0.8571428571428571,278.6304347826087,244.90217391304347,0.8789498322540376,41.0,30.26086956521739,319.6304347826087,275.1630434782609,0.8608787322315175,0.8789498322540376,32639.0,57.0,0.8566132540825394,152.0,2.0,0.0263157894736842,2024-25,Q2,56.67741935483871,81.0,31.0
RQY,2024-25 Q2,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,2024-25,Q2,3.9,3.5,0.8974358974358975,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
RRP,2024-25 Q2,"BARNET, ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST",2024-25,Q2,6.1,5.8,0.9508196721311476,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
RRV,2024-25 Q2,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2024-25,Q2,9.9,7.2,0.7272727272727273,809.1521739130435,598.1086956521739,0.739179495446119,76.1195652173913,51.66304347826087,885.2717391304348,649.7717391304348,0.733979986493953,0.739179495446119,38930.0,189.0,0.7456460313382994,608.0,342.0,1.125,2024-25,Q2,138.67741935483872,173.0,31.0
RV3,2024-25 Q2,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,2024-25,Q2,7.7,6.8,0.8831168831168831,74.07608695652173,68.8804347826087,0.9298606016140867,0.0,0.0,74.07608695652173,68.8804347826087,0.9298606016140867,0.9298606016140867,,,,,,,,,,,
RVR,2024-25 Q2,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,2024-25,Q2,8.8,6.9,0.7840909090909091,704.4021739130435,595.3260869565217,0.8451508371267649,95.0,29.467391304347824,799.4021739130435,624.7934782608696,0.7815759059079476,0.8451508371267649,33051.0,1734.0,0.7309612417173459,492.0,4.0,0.016260162601626,2024-25,Q2,180.16129032258064,222.0,31.0
RWK,2024-25 Q2,EAST LONDON NHS FOUNDATION TRUST,2024-25,Q2,9.4,8.7,0.9255319148936169,26.0,23.83695652173913,0.9168060200668896,0.0,0.0,26.0,23.83695652173913,0.9168060200668896,0.9168060200668896,,,,,,,,,,,
RYJ,2024-25 Q2,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2024-25,Q2,12.1,11.0,0.9090909090909092,1038.5326086956522,939.3804347826087,0.9045266628290334,66.45652173913044,63.391304347826086,1104.9891304347827,1002.7717391304349,0.907494663532004,0.9045266628290334,34337.0,521.0,0.5977225733174127,432.0,124.0,0.574074074074074,2024-25,Q2,229.5483870967742,280.0,31.0
RYX,2024-25 Q2,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,2024-25,Q2,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
TAF,2024-25 Q2,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,2024-25,Q2,2.0,1.9,0.95,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
R0D,2024-25 Q2,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,2024-25,Q2,12.8,10.8,0.84375,1102.1630434782608,950.4565217391304,0.8623556445329836,60.0,32.73913043478261,1162.1630434782608,983.195652173913,0.8460049196120428,0.8623556445329836,39809.0,289.0,0.6366901956843929,300.0,114.0,0.76,2024-25,Q2,325.83870967741933,373.0,31.0
RA7,2024-25 Q2,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,2024-25,Q2,11.4,10.7,0.9385964912280701,968.8804347826087,932.195652173913,0.9621369352794013,72.04347826086956,40.05434782608695,1040.9239130434783,972.25,0.9340260011486451,0.9621369352794013,44094.0,489.0,0.6673470313421327,1322.0,248.0,0.3751891074130106,2024-25,Q2,284.7741935483871,345.0,31.0
RA9,2024-25 Q2,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,2024-25,Q2,4.3,4.0,0.9302325581395349,393.0869565217391,361.2826086956522,0.9190908085388785,0.0,0.0,393.0869565217391,361.2826086956522,0.9190908085388785,0.9190908085388785,20609.0,160.0,0.5273424232131593,274.0,38.0,0.2773722627737226,2024-25,Q2,67.93548387096774,107.0,31.0
RBD,2024-25 Q2,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,2024-25,Q2,4.0,3.5,0.875,328.0869565217391,305.3369565217391,0.9306586270871985,32.0,10.673913043478262,360.0869565217391,316.0108695652174,0.8775959913064477,0.9306586270871985,14410.0,125.0,0.6272727272727273,418.0,82.0,0.3923444976076554,2024-25,Q2,93.09677419354838,117.0,31.0
RD1,2024-25 Q2,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,2024-25,Q2,6.6,6.0,0.9090909090909092,542.9021739130435,512.9565217391304,0.9448415320239453,57.94565217391305,31.097826086956523,600.8478260869565,544.0543478260869,0.90547776692355,0.9448415320239453,25398.0,74.0,0.6331994645247657,238.0,2.0,0.0168067226890756,2024-25,Q2,193.5483870967742,257.0,31.0
RDY,2024-25 Q2,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,2024-25,Q2,2.2,1.9,0.8636363636363635,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,
REF,2024-25 Q2,ROYAL CORNWALL HOSPITALS NHS TRUST,2024-25,Q2,8.3,7.6,0.9156626506024095,713.3152173913044,664.2065217391304,0.9311542857142856,45.68478260869565,26.119565217391305,759.0,690.3260869565216,0.9095205361746003,0.9311542857142856,20165.0,1490.0,0.4056037689065211,686.0,200.0,0.5830903790087464,2024-25,Q2,175.03225806451613,211.0,31.0
RH5,2024-25 Q2,SOMERSET NHS FOUNDATION TRUST,2024-25,Q2,15.1,13.0,0.8609271523178809,1195.054347826087,1042.695652173913,0.872508981763609,52.0,33.59782608695652,1247.054347826087,1076.2934782608695,0.8630686225801671,0.872508981763609,38945.0,99.0,0.6030299139812555,446.0,106.0,0.475336322869955,2024-25,Q2,300.48387096774195,421.0,31.0
RH8,2024-25 Q2,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,2024-25,Q2,12.8,11.1,0.8671874999999999,1109.108695652174,992.1847826086956,0.8945784903663341,58.91304347826087,19.07608695652174,1168.0217391304348,1011.2608695652174,0.8657894247054664,0.8945784903663341,41369.0,64.0,0.6273296429693731,582.0,78.0,0.268041237113402,2024-25,Q2,276.8709677419355,332.0,31.0
RJ8,2024-25 Q2,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,2024-25,Q2,1.9,1.7,0.8947368421052632,59.641304347826086,57.82608695652174,0.9695644250045563,0.0,0.0,59.641304347826086,57.82608695652174,0.9695644250045563,0.9695644250045563,0.0,0.0,,,,,,,,,
RK9,2024-25 Q2,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2024-25,Q2,12.8,11.5,0.8984375,1109.804347826087,1008.304347826087,0.9085424379542026,58.0,40.130434782608695,1167.804347826087,1048.4347826086957,0.8977829073512166,0.9085424379542026,27013.0,1288.0,0.4672935253396512,754.0,196.0,0.519893899204244,2024-25,Q2,232.38709677419354,300.0,31.0
RN3,2024-25 Q2,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2024-25,Q2,6.6,6.0,0.9090909090909092,571.1086956521739,523.0108695652174,0.915781660385977,30.0,23.07608695652174,601.1086956521739,546.0869565217391,0.9084662399189903,0.915781660385977,16291.0,0.0,0.5885458228469708,204.0,16.0,0.1568627450980392,2024-25,Q2,27.387096774193548,176.0,31.0
RNZ,2024-25 Q2,SALISBURY NHS FOUNDATION TRUST,2024-25,Q2,5.4,4.9,0.9074074074074074,468.7065217391304,429.4673913043478,0.9162820899329793,24.0,16.16304347826087,492.7065217391304,445.6304347826087,0.9044541022303604,0.9162820899329793,14429.0,16.0,0.5871508767066325,124.0,12.0,0.1935483870967742,2024-25,Q2,22.903225806451612,138.0,31.0
RTE,2024-25 Q2,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,2024-25,Q2,10.1,8.7,0.8613861386138614,860.4239130434783,778.7173913043479,0.9050392248512488,60.0,16.695652173913043,920.4239130434783,795.4130434782609,0.864181201950897,0.9050392248512488,37984.0,1257.0,0.6240522325189555,366.0,76.0,0.4153005464480874,2024-25,Q2,205.09677419354838,268.0,31.0
RTQ,2024-25 Q2,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,2024-25,Q2,1.8,1.8,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,
RVJ,2024-25 Q2,NORTH BRISTOL NHS TRUST,2024-25,Q2,11.0,10.1,0.9181818181818181,932.4782608695652,870.4347826086956,0.9334638877232246,61.0,45.54347826086956,993.4782608695652,915.9782608695652,0.9219912472647702,0.9334638877232246,26760.0,604.0,0.6302316890881912,180.0,18.0,0.2,2024-25,Q2,311.2258064516129,361.0,31.0
RVN,2024-25 Q2,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,2024-25,Q2,5.3,4.6,0.8679245283018867,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
RWV,2024-25 Q2,DEVON PARTNERSHIP NHS TRUST,2024-25,Q2,2.9,2.8,0.9655172413793103,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
R1C,2024-25 Q2,SOLENT NHS TRUST,2024-25,Q2,1.9,1.7,0.8947368421052632,113.7391304347826,109.0,0.9583333333333335,0.0,0.0,113.7391304347826,109.0,0.9583333333333335,0.9583333333333335,,,,,,,,,,,
R1F,2024-25 Q2,ISLE OF WIGHT NHS TRUST,2024-25,Q2,3.4,2.9,0.8529411764705882,258.2391304347826,234.0434782608696,0.9063052445492046,16.0,5.902173913043479,274.2391304347826,239.94565217391306,0.8749504558065795,0.9063052445492046,13079.0,176.0,0.552871014603563,162.0,18.0,0.2222222222222222,2024-25,Q2,85.48387096774194,109.0,31.0
RA2,2024-25 Q2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,2024-25,Q2,5.8,4.7,0.810344827586207,474.3695652173913,417.5,0.8801154850831767,57.0,12.923913043478262,531.3695652173913,430.42391304347825,0.810027410710633,0.8801154850831767,21121.0,2.0,0.8038445149377398,270.0,38.0,0.2814814814814814,2024-25,Q2,98.41935483870968,134.0,31.0
RDU,2024-25 Q2,FRIMLEY HEALTH NHS FOUNDATION TRUST,2024-25,Q2,10.0,8.6,0.86,829.8152173913044,784.4565217391304,0.9453387998899702,76.16304347826087,0.0,905.9782608695652,784.4565217391304,0.865866826634673,0.9453387998899702,66566.0,473.0,0.5753688068984166,832.0,308.0,0.7403846153846154,2024-25,Q2,357.38709677419354,426.0,31.0
RHM,2024-25 Q2,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,2024-25,Q2,13.7,12.3,0.8978102189781023,1195.3260869565215,1082.0,0.9051923251795946,55.79347826086956,37.619565217391305,1251.119565217391,1119.6195652173913,0.8948941382935286,0.9051923251795946,34874.0,24.0,0.6787004645294489,470.0,68.0,0.2893617021276594,2024-25,Q2,327.61290322580646,401.0,31.0
RHU,2024-25 Q2,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,2024-25,Q2,12.6,12.1,0.9603174603174603,1100.5978260869565,1059.1304347826087,0.9623228482544073,44.0,38.77173913043478,1144.5978260869565,1097.9021739130435,0.9592034414973932,0.9623228482544073,32943.0,128.0,0.5114288316182497,204.0,44.0,0.4313725490196078,2024-25,Q2,343.93548387096774,395.0,31.0
RHW,2024-25 Q2,ROYAL BERKSHIRE NHS FOUNDATION TRUST,2024-25,Q2,7.4,7.1,0.9594594594594593,625.6086956521739,603.3260869565217,0.9643825144207381,51.0,38.56521739130435,676.6086956521739,641.8913043478261,0.9486891145097032,0.9643825144207381,36977.0,10.0,0.6875625388755173,158.0,0.0,0.0,2024-25,Q2,189.5483870967742,244.0,31.0
RN5,2024-25 Q2,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2024-25,Q2,9.4,8.0,0.851063829787234,763.25,695.75,0.9115623976416639,91.0,30.130434782608692,854.25,725.8804347826087,0.8497283403952107,0.9115623976416639,36847.0,66.0,0.5993432301137134,238.0,80.0,0.6722689075630252,2024-25,Q2,196.32258064516128,228.0,31.0
RN7,2024-25 Q2,DARTFORD AND GRAVESHAM NHS TRUST,2024-25,Q2,6.3,5.7,0.9047619047619048,537.054347826087,486.6847826086956,0.9062114189722519,36.0,36.0,573.054347826087,522.6847826086956,0.912103336431403,0.9062114189722519,31901.0,428.0,0.6818908498166201,206.0,14.0,0.1359223300970872,2024-25,Q2,93.35483870967742,116.0,31.0
RNU,2024-25 Q2,OXFORD HEALTH NHS FOUNDATION TRUST,2024-25,Q2,5.9,5.0,0.847457627118644,123.57608695652172,120.33695652173913,0.9737883718884688,0.0,0.0,123.57608695652172,120.33695652173913,0.9737883718884688,0.9737883718884688,0.0,0.0,,,,,,,,,
RPA,2024-25 Q2,MEDWAY NHS FOUNDATION TRUST,2024-25,Q2,7.2,5.9,0.8194444444444444,611.3804347826087,507.2717391304348,0.8297153625971163,45.78260869565217,30.17391304347826,657.1630434782609,537.4456521739131,0.8178269571114309,0.8297153625971163,26189.0,1869.0,0.6708159914467907,106.0,60.0,1.1320754716981132,2024-25,Q2,140.84615384615384,175.0,13.0
RPC,2024-25 Q2,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,2024-25,Q2,0.7,0.3,0.4285714285714286,60.16304347826087,28.68478260869565,0.47678410117434505,0.0,0.0,60.16304347826087,28.68478260869565,0.47678410117434505,0.47678410117434505,0.0,0.0,,66.0,8.0,0.2424242424242424,,,,,
RTH,2024-25 Q2,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2024-25,Q2,11.9,10.9,0.9159663865546218,985.7065217391304,920.75,0.9341015603462536,101.0,75.15217391304348,1086.7065217391305,995.9021739130435,0.9164407813797173,0.9341015603462536,39174.0,0.0,0.6882881503037729,118.0,10.0,0.1694915254237288,2024-25,Q2,180.41935483870967,221.0,31.0
RTK,2024-25 Q2,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,2024-25,Q2,5.4,4.7,0.8703703703703703,440.9673913043478,394.5108695652174,0.8946486233330868,54.0,36.42391304347826,494.9673913043478,430.9347826086956,0.8706326723323891,0.8946486233330868,28647.0,570.0,0.6853422696966524,4.0,0.0,0.0,2024-25,Q2,90.61290322580645,117.0,31.0
RTP,2024-25 Q2,SURREY AND SUSSEX HEALTHCARE NHS TRUST,2024-25,Q2,7.6,6.9,0.9078947368421053,667.0434782608696,613.5326086956521,0.91977903793508,27.39130434782609,17.206521739130434,694.4347826086957,630.7391304347825,0.9082769847232655,0.91977903793508,30690.0,1360.0,0.7081133919843597,768.0,718.0,1.8697916666666667,2024-25,Q2,107.61290322580645,158.0,31.0
RVV,2024-25 Q2,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,2024-25,Q2,12.8,11.3,0.8828125,1086.8152173913045,983.8152173913044,0.9052276795983477,81.30434782608695,43.45652173913044,1168.1195652173915,1027.2717391304348,0.8794234509198171,0.9052276795983477,38069.0,3135.0,0.5580130815098899,308.0,38.0,0.2467532467532466,2024-25,Q2,281.7096774193548,333.0,31.0
RW1,2024-25 Q2,SOUTHERN HEALTH NHS FOUNDATION TRUST,2024-25,Q2,6.0,5.3,0.8833333333333333,86.02173913043478,77.52173913043478,0.9011877685114986,0.0,0.0,86.02173913043478,77.52173913043478,0.9011877685114986,0.9011877685114986,0.0,0.0,,0.0,0.0,0.0,,,,,
RWF,2024-25 Q2,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,2024-25,Q2,8.3,6.8,0.8192771084337348,716.6630434782609,596.7391304347826,0.8326634613926258,43.0,23.543478260869566,759.6630434782609,620.2826086956522,0.8165233441600253,0.8326634613926258,54840.0,111.0,0.8202042304886944,170.0,14.0,0.164705882352941,2024-25,Q2,133.29032258064515,151.0,31.0
RWX,2024-25 Q2,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,2024-25,Q2,2.0,1.8,0.9,43.51086956521739,37.33695652173913,0.8581064201848614,0.0,0.0,43.51086956521739,37.33695652173913,0.8581064201848614,0.8581064201848614,0.0,0.0,,,,,,,,,
RX2,2024-25 Q2,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,2024-25,Q2,6.3,5.9,0.9365079365079366,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
RXC,2024-25 Q2,EAST SUSSEX HEALTHCARE NHS TRUST,2024-25,Q2,8.4,7.8,0.9285714285714285,742.9239130434783,693.2826086956521,0.9331811730968997,24.0,19.0,766.9239130434783,712.2826086956521,0.9287526397097382,0.9331811730968997,30769.0,40.0,0.6941727062952971,88.0,4.0,0.0909090909090908,2024-25,Q2,246.74193548387098,287.0,31.0
RXQ,2024-25 Q2,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,2024-25,Q2,6.5,6.2,0.9538461538461539,530.0,521.2173913043479,0.9834290401968828,57.0,39.18478260869565,587.0,560.4021739130435,0.9546885415895119,0.9834290401968828,29097.0,641.0,0.6245317386672166,164.0,16.0,0.1951219512195122,2024-25,Q2,158.38709677419354,206.0,31.0
RXX,2024-25 Q2,SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST,2024-25,Q2,1.5,1.3,0.8666666666666667,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
RXY,2024-25 Q2,KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST,2024-25,Q2,4.9,4.5,0.9183673469387754,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
RYR,2024-25 Q2,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,2024-25,Q2,21.4,19.2,0.897196261682243,1810.0,1680.195652173913,0.9282848907038194,139.0,64.78260869565217,1949.0,1744.9782608695652,0.895319784951034,0.9282848907038194,69377.0,3634.0,0.5863758882626807,1202.0,312.0,0.519134775374376,2024-25,Q2,550.483870967742,637.0,31.0
R1A,2024-25 Q2,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,2024-25,Q2,1.9,1.9,1.0,35.858695652173914,30.73913043478261,0.8572294634737799,0.0,0.0,35.858695652173914,30.73913043478261,0.8572294634737799,0.8572294634737799,,,,,,,,,,,
RBK,2024-25 Q2,WALSALL HEALTHCARE NHS TRUST,2024-25,Q2,5.9,5.2,0.8813559322033898,508.8695652173913,452.0869565217391,0.8884142173615858,32.0,19.717391304347824,540.8695652173913,471.80434782608694,0.872307073954984,0.8884142173615858,26087.0,127.0,0.7129988116686472,146.0,18.0,0.2465753424657534,2024-25,Q2,98.0,127.0,31.0
RFS,2024-25 Q2,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,2024-25,Q2,5.9,5.4,0.9152542372881356,500.82608695652175,471.2826086956522,0.9410105043840611,34.0,20.858695652173918,534.8260869565217,492.1413043478261,0.9201894154946753,0.9410105043840611,22078.0,268.0,0.5440710209258085,104.0,32.0,0.6153846153846154,2024-25,Q2,140.32258064516128,191.0,31.0
RHA,2024-25 Q2,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,2024-25,Q2,9.5,7.6,0.7999999999999999,12.0,9.217391304347826,0.7681159420289855,0.0,0.0,12.0,9.217391304347826,0.7681159420289855,0.7681159420289855,,,,,,,,,,,
RJC,2024-25 Q2,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,2024-25,Q2,5.3,4.5,0.8490566037735849,445.9021739130435,379.5543478260869,0.8512054213489991,40.0,33.47826086956522,485.9021739130435,413.03260869565213,0.850032436301814,0.8512054213489991,24396.0,16.0,0.7375389408099688,130.0,16.0,0.246153846153846,2024-25,Q2,84.70967741935483,113.0,31.0
RJE,2024-25 Q2,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,2024-25,Q2,15.7,13.8,0.8789808917197454,1364.0,1201.891304347826,0.8811519826596965,64.0,54.83695652173913,1428.0,1256.7282608695652,0.8800618073316283,0.8811519826596965,41413.0,1696.0,0.5290850699055851,882.0,134.0,0.3038548752834466,2024-25,Q2,286.4516129032258,369.0,31.0
RK5,2024-25 Q2,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2024-25,Q2,8.0,7.1,0.8875,677.5978260869565,612.804347826087,0.9043776768956834,48.0,31.630434782608692,725.5978260869565,644.4347826086957,0.8881432102464236,0.9043776768956834,32895.0,302.0,0.6487004103967168,162.0,46.0,0.5679012345679012,2024-25,Q2,149.90322580645162,196.0,31.0
RKB,2024-25 Q2,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2024-25,Q2,12.7,11.7,0.9212598425196851,1084.4021739130435,1041.9130434782608,0.9608179221169748,75.0,22.27173913043478,1159.4021739130435,1064.1847826086955,0.9178737167768245,0.9608179221169748,33890.0,59.0,0.4961345529654765,538.0,150.0,0.5576208178438662,2024-25,Q2,229.51612903225808,263.0,31.0
RL1,2024-25 Q2,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,2024-25,Q2,1.3,1.1,0.8461538461538461,121.6413043478261,99.83695652173913,0.8207488160128674,0.0,0.0,121.6413043478261,99.83695652173913,0.8207488160128674,0.8207488160128674,0.0,0.0,,100.0,14.0,0.28,,,,,
RL4,2024-25 Q2,THE ROYAL WOLVERHAMPTON NHS TRUST,2024-25,Q2,9.7,9.0,0.9278350515463918,830.5,778.1195652173913,0.936929036986624,50.0,43.25,880.5,821.3695652173913,0.9328444806557539,0.936929036986624,38267.0,688.0,0.6936002299631535,154.0,0.0,0.0,2024-25,Q2,126.61290322580645,168.0,31.0
RLQ,2024-25 Q2,WYE VALLEY NHS TRUST,2024-25,Q2,3.3,3.2,0.9696969696969698,284.7608695652174,277.95652173913044,0.9761050461867319,17.0,8.728260869565217,301.7608695652174,286.6847826086956,0.9500396225055832,0.9761050461867319,18256.0,856.0,0.6025964066608238,228.0,88.0,0.7719298245614034,2024-25,Q2,80.41935483870968,110.0,31.0
RLT,2024-25 Q2,GEORGE ELIOT HOSPITAL NHS TRUST,2024-25,Q2,4.4,4.3,0.9772727272727272,374.4347826086956,365.82608695652175,0.9770088248954948,23.0,23.0,397.4347826086956,388.82608695652175,0.9783393501805056,0.9770088248954948,19417.0,349.0,0.676829582324767,116.0,78.0,1.3448275862068966,2024-25,Q2,73.45833333333333,101.0,24.0
RLY,2024-25 Q2,NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST,2024-25,Q2,1.8,1.5,0.8333333333333333,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
RNA,2024-25 Q2,THE DUDLEY GROUP NHS FOUNDATION TRUST,2024-25,Q2,7.4,7.1,0.9594594594594593,623.0652173913044,619.6521739130435,0.9945221729876836,49.0,30.18478260869565,672.0652173913044,649.8369565217391,0.9669254407245673,0.9945221729876836,26965.0,172.0,0.7242351195994807,368.0,16.0,0.0869565217391304,2024-25,Q2,106.80645161290323,142.0,31.0
RNQ,2024-25 Q2,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2024-25,Q2,6.5,6.1,0.9384615384615385,540.0,527.6847826086956,0.9771940418679549,49.0,28.119565217391305,589.0,555.8043478260869,0.9436406584483649,0.9771940418679549,29230.0,0.0,0.6541566883339035,230.0,14.0,0.1217391304347826,2024-25,Q2,105.06451612903226,127.0,31.0
RNS,2024-25 Q2,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2024-25,Q2,8.4,7.2,0.8571428571428571,691.1739130434783,610.5978260869565,0.8834214002642008,70.0,44.31521739130435,761.1739130434783,654.9130434782609,0.8603986976637916,0.8834214002642008,33743.0,2103.0,0.673769374388762,246.0,0.0,0.0,2024-25,Q2,184.51612903225808,217.0,31.0
RP1,2024-25 Q2,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,2024-25,Q2,3.7,3.1,0.8378378378378378,195.69565217391303,118.69565217391305,0.6065318818040436,0.0,0.0,195.69565217391303,118.69565217391305,0.6065318818040436,0.6065318818040436,,,,,,,,,,,
RP7,2024-25 Q2,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,2024-25,Q2,2.1,1.9,0.9047619047619047,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
RQ3,2024-25 Q2,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2024-25,Q2,4.4,3.3,0.7499999999999999,260.9891304347826,206.1413043478261,0.7898463204364666,102.0,74.16304347826087,362.9891304347826,280.304347826087,0.772211408893547,0.7898463204364666,13298.0,0.0,0.8859226951421266,322.0,64.0,0.3975155279503104,,,,,
RRE,2024-25 Q2,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,2024-25,Q2,4.9,4.3,0.8775510204081631,145.0,137.1195652173913,0.9456521739130436,0.0,0.0,145.0,137.1195652173913,0.9456521739130436,0.9456521739130436,,,,,,,,,,,
